customer_id,revenue,most_recent_visit,number_of_orders,recency_days
7293,490,7/14/2006,8,171
28070,791,10/5/2006,12,88
13369,916,7/18/2006,9,167
2342,1166,12/27/2006,12,5
28233,986,12/19/2006,11,13
28816,812,8/26/2006,10,128
28378,827,11/17/2006,6,45
5667,1232,9/18/2006,12,105
25022,840,5/31/2006,11,215
21897,884,10/25/2006,10,68
26874,1081,11/5/2006,9,57
31895,1201,10/20/2006,12,73
6672,636,1/16/2006,8,350
9562,479,8/14/2005,9,505
39429,797,11/21/2006,10,41
11589,1043,5/16/2006,9,230
10533,669,7/31/2006,8,154
36631,762,9/23/2005,9,465
23631,903,6/16/2006,10,199
35212,961,8/26/2006,8,128
8841,959,5/3/2006,9,243
5242,1272,8/11/2006,14,143
39448,1177,11/23/2006,12,39
9391,1844,11/5/2006,17,57
6451,935,2/14/2006,7,321
24755,1287,9/8/2006,12,115
6570,890,10/21/2006,7,72
9228,612,7/25/2006,8,160
23391,952,5/7/2006,9,239
39248,559,11/7/2006,7,55
34072,1518,12/20/2006,14,12
35978,728,9/16/2006,10,107
27280,1478,10/19/2006,14,74
29321,977,8/5/2006,8,149
6643,1037,7/31/2006,9,154
35190,1152,7/16/2006,13,169
6123,1311,9/14/2006,11,109
20840,1840,9/5/2006,19,118
32783,1291,11/12/2006,12,50
12066,498,9/29/2006,7,94
34301,989,11/3/2006,11,59
15523,1081,7/1/2006,9,184
29079,454,8/10/2006,8,144
32941,1054,3/31/2006,11,276
21212,1040,5/19/2006,11,227
26845,722,3/18/2006,8,289
21728,1422,10/11/2006,13,82
25060,993,6/15/2006,10,200
26607,741,7/20/2006,9,165
15275,603,11/27/2005,6,400
6236,1849,8/22/2006,17,132
13931,806,10/15/2006,8,78
37561,1148,11/18/2006,11,44
31935,979,7/28/2006,8,157
16782,527,9/16/2006,9,107
9891,776,12/30/2005,7,367
24618,1387,5/27/2006,14,219
14326,1234,9/16/2006,13,107
15316,1086,10/31/2006,13,62
10539,355,7/10/2006,5,175
17907,1241,7/22/2006,14,163
2563,1158,6/6/2006,16,209
34461,1232,12/5/2006,13,27
32821,982,9/22/2006,13,101
24121,1210,6/11/2006,13,204
18153,878,8/21/2006,12,133
6252,1215,9/10/2006,12,113
32731,1203,6/2/2006,13,213
21301,1032,7/23/2006,9,162
35475,644,11/7/2006,7,55
23342,977,4/25/2006,11,251
37730,1266,9/1/2006,14,122
5914,858,11/13/2006,8,49
16713,765,8/6/2006,9,148
14210,1506,1/18/2006,13,348
8610,1699,4/30/2006,17,246
1356,713,10/17/2006,9,76
26959,963,6/23/2006,11,192
10183,800,4/30/2006,11,246
4906,1158,9/2/2006,16,121
3476,146,11/12/2006,4,50
11992,707,8/30/2006,7,124
25232,1052,11/8/2006,11,54
13154,1224,7/29/2006,11,156
38796,635,12/13/2006,9,19
34179,817,3/13/2006,10,294
39838,786,11/9/2005,6,418
35706,667,7/30/2006,8,155
12708,440,7/2/2006,5,183
11164,1677,7/27/2006,14,158
8738,1539,7/16/2006,12,169
14650,364,3/27/2006,5,280
2881,1174,9/21/2006,12,102
22333,919,8/19/2006,9,135
13782,1223,3/7/2006,13,300
31977,1003,8/8/2006,11,146
2559,909,9/23/2006,10,100
19513,752,6/14/2006,9,201
18525,250,4/23/2006,5,253
12302,1284,7/22/2006,14,163
4192,639,12/21/2005,9,376
22635,820,4/5/2006,8,271
22801,571,7/11/2006,9,174
11332,1556,8/20/2006,13,134
24629,814,7/15/2006,9,170
13185,466,9/26/2006,5,97
34266,1047,12/5/2006,11,27
30150,1010,11/20/2006,12,42
11543,1180,8/4/2006,11,150
8011,754,6/27/2006,8,188
15884,993,1/15/2006,10,351
1735,688,9/22/2006,9,101
3831,1095,10/29/2006,12,64
26023,681,10/13/2006,9,80
3306,1115,9/24/2006,12,99
33831,964,3/3/2006,8,304
15885,1213,5/21/2006,15,225
9983,1009,8/5/2006,10,149
7709,1368,6/3/2006,13,212
28414,740,4/17/2006,8,259
15767,674,9/15/2006,10,108
35530,1276,8/12/2006,12,142
14871,992,9/17/2006,11,106
17405,556,10/22/2006,7,71
2270,645,9/26/2006,7,97
32107,1293,12/24/2006,11,8
36545,1221,10/24/2006,15,69
8868,606,8/6/2006,7,148
7329,554,3/14/2006,7,293
3085,590,3/21/2006,6,286
31612,635,8/8/2006,5,146
27566,991,10/23/2006,10,70
9952,738,7/14/2006,9,171
2873,1351,9/16/2006,11,107
28900,1112,3/31/2006,13,276
19845,243,10/14/2006,4,79
15660,970,7/11/2006,12,174
16108,1007,4/10/2006,11,266
22638,610,9/18/2006,8,105
30254,857,6/27/2006,9,188
25152,968,12/13/2005,10,384
36213,337,5/28/2006,5,218
25769,487,9/30/2006,5,93
22140,1267,9/27/2006,14,96
19713,581,11/21/2005,7,406
6594,1044,10/29/2005,9,429
7382,738,5/1/2006,8,245
27746,1118,8/20/2006,11,134
17472,1138,5/26/2006,12,220
12718,1249,8/27/2006,13,127
5319,1244,6/24/2006,12,191
9892,533,10/21/2005,6,437
17936,680,11/18/2006,6,44
19250,926,7/24/2006,11,161
3510,1385,7/31/2006,16,154
39339,1075,12/14/2006,11,18
15806,465,7/18/2006,5,167
2025,569,8/19/2005,5,500
34916,900,9/22/2005,7,466
11124,634,11/20/2005,6,407
317,830,7/23/2006,8,162
19724,1489,10/18/2006,12,75
26838,531,11/10/2006,9,52
30742,939,11/2/2006,9,60
30933,763,10/7/2005,7,451
15081,747,11/23/2006,9,39
15474,1183,12/11/2006,12,21
27371,572,9/6/2005,5,482
18319,1207,10/14/2006,11,79
30229,755,3/1/2006,7,306
27709,638,7/26/2006,6,159
3794,1609,12/15/2006,14,17
24731,1341,9/12/2006,12,111
21529,857,9/24/2006,10,99
8701,546,6/21/2006,6,194
10547,1113,10/22/2006,14,71
7915,1293,12/22/2006,12,10
3362,907,11/8/2006,8,54
20761,717,5/4/2006,10,242
33139,1173,6/28/2006,11,187
29536,902,10/5/2006,12,88
25785,804,7/1/2006,6,184
25407,859,7/9/2006,6,176
18021,625,7/4/2006,7,181
24390,1129,5/3/2006,10,243
19686,1372,10/8/2006,15,85
34516,1451,11/21/2006,14,41
22117,1073,9/30/2006,10,93
3136,892,11/22/2005,11,405
5296,1097,5/10/2006,12,236
37228,1338,5/6/2006,15,240
34342,1313,6/11/2006,10,204
10074,202,9/9/2005,2,479
14143,700,12/29/2005,9,368
11971,1064,9/18/2006,10,105
3415,1288,7/9/2006,9,176
13564,999,11/21/2006,14,41
37733,1066,7/26/2006,10,159
12087,893,7/28/2006,8,157
28999,471,6/22/2006,4,193
13724,497,7/2/2006,6,183
8508,578,6/24/2006,8,191
13180,1274,10/5/2006,13,88
34049,885,11/7/2006,12,55
29018,1452,8/12/2006,15,142
28014,563,9/2/2006,8,121
31219,952,6/10/2006,8,205
32965,1685,9/7/2006,14,116
30965,1415,12/14/2005,12,383
6554,1267,10/8/2006,12,85
31313,635,8/25/2005,6,494
9454,990,9/14/2006,13,109
22524,1431,7/1/2006,14,184
27283,980,11/22/2006,8,40
37332,1364,11/26/2005,13,401
25572,905,12/2/2006,7,30
27813,1287,9/28/2006,13,95
35581,649,11/8/2005,7,419
6789,933,5/22/2006,8,224
16129,1425,9/23/2006,11,100
1700,753,7/1/2006,9,184
20094,907,8/9/2006,9,145
20741,980,8/12/2006,8,142
6425,626,10/16/2006,8,77
32599,665,3/4/2006,9,303
12237,1423,11/18/2006,9,44
28410,1166,7/15/2006,16,170
16093,948,6/22/2006,12,193
13406,670,2/26/2006,6,309
19664,957,1/26/2006,9,340
24236,484,10/11/2006,7,82
6591,749,9/2/2006,10,121
2138,499,10/15/2006,5,78
36852,673,6/25/2006,6,190
31262,927,12/11/2006,13,21
27797,754,5/27/2006,7,219
25605,746,2/12/2006,8,323
37525,1645,9/6/2006,13,117
26090,396,8/21/2006,6,133
11551,1280,8/27/2006,14,127
23320,788,11/17/2006,10,45
12136,405,9/21/2006,8,102
34545,1237,11/21/2005,11,406
32943,1115,7/18/2006,11,167
30838,514,12/5/2006,6,27
30222,882,10/4/2006,7,89
1242,1004,8/5/2005,10,514
14098,1322,10/2/2006,13,91
36974,872,6/30/2006,10,185
8380,1487,11/10/2006,17,52
23473,686,6/24/2006,9,191
26464,1427,10/23/2006,16,70
23909,747,10/14/2006,11,79
22956,892,6/2/2006,9,213
1626,656,10/31/2006,6,62
15266,1011,8/7/2006,10,147
10238,974,7/25/2006,10,160
22479,937,12/20/2006,11,12
16319,554,12/3/2006,7,29
2713,1092,8/14/2006,10,140
13394,686,5/12/2006,8,234
30907,648,8/2/2006,5,152
11423,1275,9/2/2006,10,121
17853,1192,9/6/2006,12,117
31642,388,6/7/2006,5,208
27517,972,1/18/2006,10,348
19177,575,5/26/2006,8,220
27434,832,7/7/2006,10,178
3598,841,11/21/2006,9,41
30340,981,4/22/2006,11,254
37369,1083,10/31/2006,11,62
22985,1150,8/27/2006,10,127
15539,671,9/6/2006,10,117
23846,1248,10/24/2006,11,69
30276,711,11/6/2005,8,421
32774,641,11/8/2006,8,54
19207,582,12/10/2006,6,22
35816,1104,7/19/2006,12,166
33464,868,5/23/2006,13,223
36983,890,4/19/2006,7,257
5311,1070,8/23/2006,10,131
6681,692,8/25/2006,10,129
38993,915,10/10/2006,10,83
14223,1173,10/17/2006,15,76
35972,1122,8/7/2006,10,147
25406,1036,10/20/2006,10,73
9401,2007,10/19/2006,17,74
38031,1234,7/22/2006,11,163
33067,1009,11/19/2006,8,43
4530,684,7/5/2006,7,180
5529,710,9/20/2005,8,468
4975,1056,7/5/2006,10,180
7110,614,8/15/2006,8,139
34100,814,9/16/2006,11,107
27779,940,10/11/2006,8,82
21960,815,8/29/2006,9,125
6733,922,9/23/2005,10,465
35515,773,7/16/2006,8,169
36148,982,8/18/2006,10,136
1563,1091,11/19/2006,11,43
1950,500,10/4/2006,8,89
22850,1294,10/18/2006,14,75
39800,537,8/23/2005,7,496
22869,711,8/31/2006,8,123
10095,444,7/30/2006,9,155
805,810,1/14/2006,8,352
3930,1507,10/3/2005,11,455
20690,595,4/2/2006,7,274
2541,747,10/17/2005,8,441
32588,1248,8/4/2006,13,150
14564,778,8/8/2006,11,146
30219,772,5/5/2006,8,241
28075,1432,9/14/2006,13,109
5091,1223,12/23/2005,10,374
19203,728,4/5/2006,9,271
7173,1138,10/17/2006,12,76
9636,1232,7/2/2006,14,183
32720,1110,12/20/2006,11,12
8897,587,12/30/2006,7,2
4617,872,12/18/2005,7,379
24258,806,6/28/2006,9,187
22424,756,7/1/2006,10,184
9875,1038,8/4/2006,12,150
39271,1256,10/17/2006,14,76
32807,922,8/27/2006,11,127
14343,982,8/1/2006,10,153
19654,1094,6/24/2006,14,191
31125,1153,11/25/2006,11,37
23601,687,9/15/2005,7,473
2180,918,9/6/2006,8,117
36023,1408,6/29/2006,11,186
27863,1473,11/27/2006,15,35
28403,1141,10/16/2005,12,442
5682,762,9/27/2006,10,96
15112,893,6/26/2006,12,189
27895,423,8/19/2006,6,135
26535,1126,7/6/2006,11,179
37946,1089,8/16/2006,10,138
26320,514,11/22/2006,4,40
13289,783,3/15/2006,8,292
28232,1110,12/23/2006,12,9
29236,1065,12/20/2005,9,377
30146,838,4/30/2006,7,246
10019,783,7/20/2006,10,165
24579,708,8/15/2006,7,139
16053,952,10/21/2006,8,72
11811,1108,8/20/2006,10,134
28024,781,6/1/2006,9,214
33203,1314,11/6/2006,13,56
17605,1102,11/4/2006,12,58
38633,601,12/4/2005,5,393
4,794,5/24/2006,9,222
33611,661,8/31/2006,7,123
11776,976,10/3/2006,9,90
35565,1185,2/9/2006,11,326
16473,1192,12/28/2005,9,369
34240,809,9/17/2006,8,106
18772,814,6/7/2006,10,208
31405,735,12/7/2005,9,390
30870,1493,11/21/2006,15,41
37038,946,9/20/2006,10,103
38280,749,10/11/2006,10,82
3803,2129,8/27/2006,19,127
15710,443,7/23/2005,6,527
3123,447,6/5/2006,5,210
3779,505,7/28/2006,7,157
19744,1158,10/14/2006,11,79
37084,506,9/16/2006,7,107
13569,983,12/19/2006,8,13
8394,811,9/18/2006,11,105
10873,382,6/6/2006,6,209
15692,687,11/12/2006,8,50
27668,882,8/17/2006,10,137
13789,1850,7/19/2006,20,166
26801,842,11/11/2006,7,51
4619,1001,5/19/2006,9,227
13003,1093,8/26/2006,13,128
39881,870,10/21/2006,7,72
6452,1172,12/13/2006,12,19
19392,939,10/28/2006,11,65
22391,816,2/8/2006,8,327
16920,1283,7/11/2006,10,174
19534,640,2/15/2006,6,320
12393,1087,12/14/2006,10,18
1482,827,8/4/2006,9,150
21812,1257,12/13/2006,10,19
26758,462,4/18/2006,6,258
25158,517,3/20/2006,5,287
7525,468,10/8/2005,6,450
37622,1147,6/19/2006,13,196
28924,1319,10/9/2006,12,84
15772,805,11/16/2005,9,411
30835,1015,6/14/2006,11,201
18393,1012,7/15/2006,10,170
5282,1454,8/15/2006,15,139
21804,1117,8/10/2006,13,144
26719,350,3/28/2005,5,644
18988,1218,8/27/2006,11,127
39825,812,6/21/2006,8,194
35656,1745,6/3/2006,16,212
15063,852,6/18/2006,9,197
24161,640,5/5/2006,5,241
39445,663,10/29/2006,10,64
19766,1742,11/6/2006,18,56
17478,945,11/23/2006,9,39
32068,1944,8/31/2006,16,123
6382,767,8/22/2006,8,132
3723,1497,10/28/2006,15,65
21451,804,10/14/2006,8,79
20446,1215,7/4/2006,12,181
36416,684,8/7/2006,8,147
1379,713,5/15/2006,6,231
21435,1144,12/13/2005,9,384
2222,1058,9/27/2006,12,96
4449,673,5/3/2006,8,243
807,922,11/11/2005,8,416
32842,923,10/3/2006,9,90
10202,1296,8/25/2006,13,129
11945,705,12/28/2005,7,369
26251,1244,5/15/2006,12,231
21423,1205,7/5/2006,11,180
22926,536,7/9/2005,5,541
20681,783,9/20/2006,9,103
3333,812,9/12/2006,9,111
19934,1069,7/9/2006,10,176
31685,681,10/16/2005,8,442
37981,1174,12/25/2006,14,7
17409,602,10/4/2006,6,89
19718,1281,7/22/2006,13,163
38445,859,9/11/2006,10,112
38941,925,11/14/2006,9,48
28609,1774,10/8/2006,13,85
26229,1014,9/1/2006,10,122
24128,1504,7/2/2006,13,183
30643,1300,10/6/2006,10,87
34423,1196,11/6/2006,10,56
17162,595,8/28/2006,7,126
37174,1364,7/21/2006,11,164
33404,1622,9/21/2006,16,102
4590,678,7/1/2006,10,184
16078,940,12/3/2006,8,29
6986,1137,11/25/2006,12,37
39391,848,6/5/2006,10,210
8087,679,11/15/2006,7,47
33020,526,10/5/2006,8,88
25905,1072,11/18/2006,9,44
14726,458,10/15/2005,6,443
38566,655,5/9/2006,9,237
25102,800,5/29/2006,9,217
18809,963,10/1/2006,8,92
27394,426,12/28/2005,5,369
28200,1234,10/18/2006,10,75
6334,1286,9/3/2006,14,120
6469,995,5/22/2006,10,224
759,659,7/24/2006,10,161
6127,1264,4/9/2006,11,267
7930,1084,9/29/2006,16,94
14745,1263,5/12/2006,13,234
6494,1123,8/23/2006,10,131
39560,884,6/24/2006,9,191
11037,1236,10/31/2006,13,62
32841,1232,6/20/2006,13,195
8415,1449,9/25/2006,15,98
16165,958,9/8/2006,11,115
31402,938,9/21/2006,8,102
9810,388,11/18/2006,7,44
16554,1017,8/1/2006,11,153
22816,732,8/29/2006,9,125
34844,389,7/23/2005,5,527
4818,973,8/20/2005,6,499
13560,1108,8/11/2006,12,143
28444,1318,5/3/2006,12,243
16703,1423,6/22/2006,14,193
6722,792,6/12/2006,10,203
14908,907,10/17/2006,9,76
1366,1278,12/13/2006,12,19
16752,905,9/22/2006,10,101
15031,616,8/21/2006,6,133
31589,486,10/13/2006,5,80
18408,293,8/5/2006,4,149
9223,1060,5/26/2006,9,220
13478,770,4/6/2006,7,270
26389,599,8/25/2006,8,129
12139,1567,10/23/2006,14,70
773,1066,8/10/2005,12,509
3289,557,8/2/2005,9,517
13140,522,8/27/2006,5,127
37613,717,11/10/2005,6,417
28537,700,11/23/2005,8,404
22764,1120,11/29/2006,10,33
14043,1190,6/6/2006,11,209
24602,1393,8/13/2006,13,141
1717,820,10/30/2006,10,63
39769,812,10/20/2006,7,73
5237,975,9/9/2006,12,114
29995,916,1/16/2006,9,350
24244,1733,9/4/2006,16,119
17123,852,12/31/2005,10,366
1213,1112,6/7/2006,10,208
4247,471,9/26/2005,5,462
21211,1179,9/28/2006,13,95
11288,486,7/4/2006,7,181
4019,546,5/29/2006,8,217
16141,900,10/18/2005,7,440
27488,901,5/13/2006,9,233
6783,384,8/18/2005,8,501
3369,1042,7/21/2006,10,164
18869,627,6/1/2006,7,214
24384,1148,11/21/2006,11,41
32288,1190,4/11/2006,11,265
29247,1341,4/2/2006,12,274
11622,695,8/24/2006,9,130
10394,1307,9/11/2006,15,112
8740,1082,11/30/2006,14,32
22657,1112,10/17/2005,12,441
5410,1161,10/18/2005,8,440
8172,1324,7/6/2006,15,179
5907,1023,10/10/2006,9,83
38959,870,10/28/2006,10,65
3133,1220,10/8/2006,12,85
23692,946,11/16/2006,7,46
14115,1024,12/27/2006,11,5
16970,606,6/14/2006,8,201
11367,596,8/28/2006,5,126
24209,1734,9/29/2006,16,94
33670,408,5/13/2006,4,233
5566,916,6/21/2006,8,194
3736,1325,11/6/2006,13,56
27497,525,8/26/2006,6,128
27739,686,7/27/2006,7,158
10849,1088,10/2/2006,11,91
29939,503,9/30/2006,6,93
7104,1242,11/26/2006,15,36
33307,915,7/31/2006,12,154
32677,1091,8/14/2006,12,140
18593,1211,7/15/2006,15,170
31620,1753,9/2/2005,14,486
15976,283,9/18/2005,5,470
29557,875,2/6/2006,9,329
35370,865,8/24/2006,8,130
355,541,11/16/2006,7,46
22555,1412,7/22/2006,20,163
14010,979,11/3/2005,8,424
34133,556,10/27/2006,7,66
37965,1199,6/19/2006,12,196
22877,922,12/25/2005,9,372
28493,1721,8/7/2006,15,147
11341,1019,5/13/2006,12,233
9360,357,11/25/2005,5,402
35761,594,10/13/2006,9,80
26404,714,9/9/2006,9,114
20598,1398,11/29/2006,14,33
37198,555,9/14/2006,9,109
23969,689,4/27/2006,7,249
4389,738,5/16/2006,9,230
4218,1408,8/7/2006,11,147
36353,1140,10/20/2006,11,73
20907,555,1/5/2006,6,361
16866,533,9/16/2006,7,107
2079,1060,7/4/2006,11,181
20024,1277,11/29/2006,11,33
5152,1363,11/11/2006,14,51
9276,1076,8/8/2006,10,146
38718,657,7/18/2006,6,167
15313,884,8/8/2006,10,146
25793,865,9/5/2006,9,118
344,144,7/5/2006,3,180
29444,685,11/2/2005,7,425
28580,1296,10/19/2005,10,439
15909,1188,10/7/2006,12,86
39977,458,12/12/2006,5,20
31281,770,11/7/2006,8,55
6970,784,10/30/2006,10,63
16730,1290,7/18/2006,15,167
28043,301,7/30/2006,6,155
37066,1433,10/31/2006,17,62
4411,997,10/8/2006,11,85
534,759,2/10/2006,8,325
5666,377,6/17/2006,7,198
33789,613,6/10/2006,8,205
22335,417,7/24/2006,7,161
3401,880,8/12/2005,7,507
24733,1227,11/17/2006,11,45
11197,620,12/28/2006,5,4
35400,663,5/10/2006,6,236
31616,1397,8/28/2006,14,126
26830,677,6/16/2005,8,564
34800,1258,12/8/2006,10,24
31155,1078,2/11/2006,13,324
20071,1043,8/18/2006,11,136
25117,1101,11/27/2006,10,35
12859,872,6/8/2006,12,207
16208,1705,8/19/2006,16,135
12674,1024,11/9/2005,9,418
12713,1089,11/17/2006,11,45
28838,1736,8/31/2006,17,123
26113,1447,10/2/2005,17,456
8258,1619,5/11/2006,16,235
7927,1485,6/5/2006,10,210
39334,1069,8/24/2006,12,130
36971,638,10/27/2006,8,66
5197,355,12/29/2005,4,368
25631,633,10/5/2005,6,453
35536,363,11/18/2005,5,409
9328,1728,7/16/2006,12,169
23144,707,7/18/2006,9,167
14356,444,9/23/2005,4,465
10545,883,5/6/2006,7,240
7836,463,10/6/2006,5,87
13887,1344,11/26/2006,17,36
27764,1328,12/11/2006,13,21
11057,790,12/14/2006,7,18
12192,515,8/29/2006,7,125
24233,848,12/3/2006,11,29
8043,1185,12/11/2005,10,386
24689,586,8/28/2005,6,491
23217,572,11/13/2006,7,49
24295,883,4/19/2006,11,257
36975,262,10/28/2006,5,65
38866,954,10/31/2006,14,62
25424,750,8/23/2006,9,131
36129,1238,12/13/2006,14,19
17444,886,7/29/2006,11,156
27453,1135,7/30/2006,13,155
36741,639,9/3/2006,7,120
34338,1346,8/5/2006,11,149
2981,813,11/21/2005,9,406
15464,917,6/20/2006,9,195
21053,612,6/27/2005,7,553
10796,737,11/14/2006,10,48
11838,280,2/13/2006,5,322
29532,1380,10/12/2006,14,81
7396,233,6/22/2006,3,193
4937,892,5/10/2006,12,236
5645,1746,7/3/2006,15,182
33414,1162,9/23/2006,9,100
30837,936,9/24/2006,11,99
31023,679,4/10/2006,7,266
15029,632,6/20/2006,6,195
20514,1198,7/17/2006,12,168
236,1241,7/20/2006,15,165
22548,832,8/6/2006,9,148
31462,1047,4/10/2006,9,266
27057,885,8/10/2006,8,144
13257,488,5/8/2006,8,238
8295,1312,7/31/2006,13,154
23784,790,4/7/2006,6,269
21934,934,11/6/2006,10,56
10416,683,6/30/2005,9,550
7925,1100,6/6/2006,13,209
23389,895,7/17/2006,10,168
21555,871,8/27/2006,9,127
22632,847,9/8/2006,9,115
5912,1027,12/16/2005,8,381
2422,839,6/8/2006,7,207
17097,746,12/3/2006,10,29
20967,1042,9/7/2006,15,116
9976,748,9/24/2006,6,99
424,1859,8/20/2006,19,134
37058,865,9/19/2006,8,104
2796,706,11/5/2006,11,57
4026,652,9/20/2006,10,103
23413,191,7/10/2006,2,175
9619,750,11/6/2006,10,56
37864,447,9/4/2005,4,484
30637,959,9/15/2006,10,108
6331,851,9/10/2005,7,478
11500,1477,9/18/2006,13,105
38555,868,9/29/2006,8,94
33163,752,6/23/2006,7,192
33901,1113,10/12/2006,11,81
26037,1041,6/24/2006,10,191
26897,1172,10/17/2006,14,76
28204,546,11/27/2006,7,35
31567,794,3/4/2006,10,303
3179,389,10/7/2005,4,451
2097,1591,7/16/2006,14,169
33099,1274,7/27/2006,13,158
18018,772,9/17/2005,8,471
20726,434,12/30/2006,8,2
11703,1269,11/17/2006,15,45
6909,908,11/5/2006,10,57
22213,603,11/17/2006,6,45
24697,823,9/8/2006,10,115
28000,621,1/25/2006,8,341
22268,652,10/7/2005,7,451
32478,1107,12/6/2006,11,26
17227,1054,11/29/2006,9,33
30903,485,12/12/2005,3,385
550,1260,7/22/2006,12,163
7974,1117,12/28/2006,14,4
8356,1001,8/29/2006,11,125
6427,1287,7/8/2006,10,177
34910,1095,10/15/2006,10,78
31361,1113,6/18/2006,11,197
10583,1291,9/15/2006,14,108
36804,1160,9/12/2006,9,111
22138,618,3/7/2006,7,300
38614,855,11/20/2006,15,42
1271,476,11/18/2005,5,409
27437,1474,10/13/2006,15,80
33240,911,9/21/2006,12,102
15288,1256,11/3/2006,14,59
22605,587,8/28/2006,5,126
19201,1188,9/15/2006,13,108
36087,1026,6/19/2006,13,196
36193,507,6/17/2006,6,198
25850,688,7/30/2006,9,155
6264,861,11/7/2006,8,55
16885,1014,11/11/2006,12,51
11348,752,5/19/2006,8,227
20106,499,8/4/2006,4,150
3516,772,7/13/2006,7,172
33977,956,9/20/2006,12,103
20909,432,9/22/2006,5,101
17082,1404,12/25/2005,12,372
21977,734,5/24/2006,8,222
28460,453,8/18/2005,5,501
8750,979,10/6/2006,10,87
31609,836,8/31/2006,8,123
27438,706,11/7/2006,11,55
2531,711,5/22/2006,9,224
821,858,7/29/2006,8,156
18616,939,4/18/2006,9,258
38621,1301,9/4/2006,12,119
38527,988,3/31/2006,9,276
20405,916,8/30/2006,9,124
35935,810,3/25/2006,8,282
13889,979,8/23/2006,12,131
3186,1379,10/27/2006,14,66
16642,1648,3/31/2006,15,276
9431,1284,4/20/2006,10,256
2844,850,9/11/2005,9,477
3045,1059,6/16/2006,11,199
37687,680,3/21/2006,8,286
35606,519,11/20/2005,7,407
2724,747,4/3/2006,8,273
2430,1082,9/14/2006,11,109
20939,719,12/10/2006,11,22
11952,1315,6/26/2006,12,189
24038,438,9/15/2006,7,108
39356,1047,8/22/2006,14,132
9665,835,8/1/2006,7,153
872,419,5/2/2006,7,244
6454,1276,9/15/2006,13,108
39607,1136,8/7/2006,13,147
8720,897,9/27/2006,7,96
25578,490,12/26/2005,8,371
3478,199,9/20/2006,4,103
23300,472,4/13/2006,6,263
6521,355,5/11/2005,4,600
21438,717,2/13/2006,7,322
4456,1212,5/30/2006,11,216
12651,810,12/8/2005,10,389
35206,774,9/12/2006,9,111
34785,528,9/30/2006,7,93
30120,896,6/9/2006,7,206
16146,629,5/15/2006,8,231
35551,1003,7/2/2006,11,183
26206,1336,6/5/2006,11,210
28904,1103,12/9/2006,10,23
17972,393,8/1/2006,6,153
6216,1420,5/9/2006,13,237
10595,1101,8/1/2006,10,153
18167,1157,5/30/2006,12,216
976,1252,3/27/2006,8,280
5139,1223,9/28/2006,11,95
6752,1011,11/24/2005,10,403
29054,508,7/25/2006,7,160
26684,717,9/11/2005,7,477
19855,976,4/23/2006,10,253
31051,1486,11/28/2006,12,34
33198,678,8/19/2005,6,500
434,910,7/27/2006,9,158
29619,707,12/30/2005,7,367
3201,1207,9/12/2006,13,111
32894,1182,10/29/2006,10,64
7903,1089,12/30/2006,10,2
26966,358,3/13/2006,5,294
16138,929,10/24/2006,8,69
27916,1180,8/11/2006,10,143
37836,1370,7/11/2006,14,174
21088,985,9/28/2006,14,95
20578,1834,11/17/2006,18,45
1848,1513,8/30/2006,14,124
25355,1259,11/26/2006,13,36
37523,1196,11/18/2006,13,44
20895,1186,12/1/2006,12,31
9313,1488,6/26/2006,12,189
34439,910,11/20/2006,13,42
10463,1057,7/12/2006,11,173
28173,23,3/15/2004,1,1022
2840,960,1/10/2006,11,356
33135,897,7/14/2006,10,171
30327,495,8/19/2006,6,135
33905,701,10/20/2006,9,73
2443,280,5/15/2006,4,231
34046,910,8/29/2006,9,125
38204,2159,11/22/2006,19,40
21430,890,7/2/2006,8,183
28748,711,11/30/2006,12,32
29296,674,10/14/2006,10,79
31394,541,7/25/2006,9,160
30127,1635,9/24/2006,13,99
14284,903,11/27/2006,14,35
30802,1022,11/24/2006,10,38
5029,1561,8/29/2006,13,125
35013,701,2/5/2006,8,330
11447,739,11/22/2006,9,40
37935,808,9/16/2006,11,107
35014,997,10/26/2006,13,67
30702,602,8/25/2006,8,129
6614,393,11/3/2005,4,424
19832,1121,9/28/2006,13,95
11314,585,7/5/2006,6,180
29008,654,4/24/2006,8,252
3455,1294,7/21/2006,16,164
14974,662,8/20/2006,6,134
12978,702,7/5/2006,8,180
16131,866,11/24/2005,7,403
18524,1068,11/14/2006,8,48
18001,1151,9/18/2006,9,105
18469,738,9/12/2006,8,111
36661,830,8/29/2006,12,125
35066,1027,11/13/2006,11,49
18313,603,8/18/2006,8,136
8081,945,11/1/2006,11,61
31852,1213,9/24/2006,10,99
33408,1588,7/29/2006,16,156
28719,386,3/26/2006,4,281
26881,475,10/6/2005,9,452
30954,744,6/10/2006,6,205
31496,717,5/20/2006,7,226
7064,843,3/11/2006,9,296
33845,1057,8/26/2006,14,128
30048,719,10/31/2006,11,62
3554,1167,10/8/2006,11,85
18707,647,9/28/2006,7,95
13063,1001,7/6/2006,9,179
23419,549,7/12/2006,10,173
12152,755,8/15/2006,10,139
1534,851,9/13/2006,8,110
35749,716,8/12/2006,11,142
38619,1194,4/19/2006,13,257
22264,980,12/30/2005,8,367
32602,1085,11/13/2006,11,49
1797,1545,11/13/2006,13,49
17361,577,8/3/2006,4,151
2392,1178,9/6/2006,12,117
14009,431,3/22/2006,7,285
25750,870,3/27/2006,9,280
